name,crate,blocks,edges,stmt_count,treewidth,is_unsafe
"num::imp::int_sqrt::i16",core,5,4,3,1,1
"num::imp::int_sqrt::i32",core,5,4,3,1,1
"num::imp::int_sqrt::i64",core,5,4,3,1,1
"num::imp::int_sqrt::i128",core,5,4,3,1,1
"num::imp::int_sqrt::u16_stages",core,21,22,39,2,0
"num::imp::int_sqrt::u32_stages",core,42,44,87,2,0
"num::imp::int_sqrt::u64_stages",core,63,66,135,2,0
"num::imp::int_sqrt::u128_stages",core,84,88,183,2,0
"num::imp::int_sqrt::u16",core,10,10,16,2,0
"num::imp::int_sqrt::u32",core,10,10,16,2,0
"num::imp::int_sqrt::u64",core,10,10,16,2,0
"num::imp::int_sqrt::u128",core,10,10,16,2,0
"num::imp::int_sqrt::panic_for_negative_argument",core,2,1,0,1,0
"num::imp::overflow_panic::add",core,2,1,0,1,0
"num::imp::overflow_panic::sub",core,2,1,0,1,0
"num::imp::overflow_panic::mul",core,2,1,0,1,0
"num::imp::overflow_panic::div",core,2,1,0,1,0
"num::imp::overflow_panic::rem",core,2,1,0,1,0
"num::imp::overflow_panic::neg",core,2,1,0,1,0
"num::imp::overflow_panic::shr",core,2,1,0,1,0
"num::imp::overflow_panic::shl",core,2,1,0,1,0
"<num::error::TryFromIntError as fmt::Debug>::fmt",core,2,1,4,1,0
"<num::error::TryFromIntError as clone::Clone>::clone",core,1,0,0,0,0
"<num::error::TryFromIntError as cmp::PartialEq>::eq",core,2,1,2,1,0
"<num::error::TryFromIntError as cmp::Eq>::assert_fields_are_eq",core,1,0,0,0,0
"<num::error::TryFromIntError as fmt::Display>::fmt",core,2,1,1,1,0
"<num::error::TryFromIntError as convert::From<convert::Infallible>>::from",core,1,0,0,0,0
"<num::error::TryFromIntError as convert::From<!>>::from",core,1,0,0,0,0
"<num::error::ParseIntError as fmt::Debug>::fmt",core,2,1,5,1,0
"<num::error::ParseIntError as clone::Clone>::clone",core,2,1,2,1,0
"<num::error::ParseIntError as cmp::PartialEq>::eq",core,2,1,2,1,0
"<num::error::ParseIntError as cmp::Eq>::assert_fields_are_eq",core,1,0,0,0,0
"<num::error::IntErrorKind as fmt::Debug>::fmt",core,9,12,6,2,0
"<num::error::IntErrorKind as clone::Clone>::clone",core,1,0,1,0,0
"<num::error::IntErrorKind as cmp::PartialEq>::eq",core,1,0,3,0,0
"<num::error::IntErrorKind as cmp::Eq>::assert_fields_are_eq",core,1,0,0,0,0
"<num::error::IntErrorKind as hash::Hash>::hash",core,2,1,2,1,0
"num::error::ParseIntError::kind",core,1,0,1,0,0
"<num::error::ParseIntError as fmt::Display>::fmt",core,9,12,7,2,0
"num::float_parse::<impl str::traits::FromStr for f16>::from_str",core,2,1,0,1,0
"num::float_parse::<impl str::traits::FromStr for f32>::from_str",core,2,1,0,1,0
"num::float_parse::<impl str::traits::FromStr for f64>::from_str",core,2,1,0,1,0
"<num::float_parse::ParseFloatError as fmt::Debug>::fmt",core,2,1,5,1,0
"<num::float_parse::ParseFloatError as clone::Clone>::clone",core,2,1,2,1,0
"<num::float_parse::ParseFloatError as cmp::PartialEq>::eq",core,2,1,2,1,0
"<num::float_parse::ParseFloatError as cmp::Eq>::assert_fields_are_eq",core,1,0,0,0,0
"<num::float_parse::FloatErrorKind as fmt::Debug>::fmt",core,6,6,3,2,0
"<num::float_parse::FloatErrorKind as clone::Clone>::clone",core,5,5,3,2,0
"<num::float_parse::FloatErrorKind as cmp::PartialEq>::eq",core,1,0,3,0,0
"<num::float_parse::FloatErrorKind as cmp::Eq>::assert_fields_are_eq",core,1,0,0,0,0
"<num::float_parse::ParseFloatError as fmt::Display>::fmt",core,6,6,4,2,0
"<num::nonzero::NonZero<T> as fmt::Debug>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::Display>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::Binary>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::Octal>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::LowerHex>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::UpperHex>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::LowerExp>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as fmt::UpperExp>::fmt",core,3,2,2,1,0
"<num::nonzero::NonZero<T> as clone::Clone>::clone",core,1,0,1,0,0
"<num::nonzero::NonZero<T> as cmp::PartialEq>::eq",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialEq>::ne",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialOrd>::partial_cmp",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialOrd>::lt",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialOrd>::le",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialOrd>::gt",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::PartialOrd>::ge",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::Ord>::cmp",core,4,3,4,1,0
"<num::nonzero::NonZero<T> as cmp::Ord>::max",core,5,4,0,1,0
"<num::nonzero::NonZero<T> as cmp::Ord>::min",core,5,4,0,1,0
"<num::nonzero::NonZero<T> as cmp::Ord>::clamp",core,6,5,0,1,0
"<num::nonzero::NonZero<T> as hash::Hash>::hash",core,3,2,2,1,0
"num::nonzero::<impl convert::From<num::nonzero::NonZero<T>> for T>::from",core,2,1,0,1,0
"<num::nonzero::NonZero<T> as ops::bit::BitOr>::bitor",core,5,4,0,1,0
"<num::nonzero::NonZero<T> as ops::bit::BitOr<T>>::bitor",core,4,3,0,1,0
"num::nonzero::<impl ops::bit::BitOr<num::nonzero::NonZero<T>> for T>::bitor",core,4,3,0,1,0
"<num::nonzero::NonZero<T> as ops::bit::BitOrAssign>::bitor_assign",core,2,1,2,1,0
"<num::nonzero::NonZero<T> as ops::bit::BitOrAssign<T>>::bitor_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<T>::new",core,1,0,1,0,0
"num::nonzero::NonZero::<T>::new_unchecked",core,7,8,2,2,1
"num::nonzero::NonZero::<T>::new_unchecked::precondition_check",core,2,1,1,1,0
"num::nonzero::NonZero::<T>::from_mut",core,4,3,1,1,0
"num::nonzero::NonZero::<T>::from_mut_unchecked",core,6,7,3,2,1
"num::nonzero::NonZero::<T>::from_mut_unchecked::precondition_check",core,2,1,1,1,0
"num::nonzero::NonZero::<T>::get",core,1,0,1,0,0
"num::nonzero::NonZero::<u8>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u8>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u8>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<u8>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<u8>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<u8>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<u8>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<u8>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<u8>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<u8>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<u8>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<u8>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<u8>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<u8>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<u8>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<u8>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<u8>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<u8>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<u8>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<u8>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<u8>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<u8>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<u8> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<u8>> for u8>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u8>> for u8>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<u8>> for u8>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u8>> for u8>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<u8>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<u16>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u16>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u16>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<u16>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<u16>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<u16>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<u16>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<u16>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<u16>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<u16>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<u16>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<u16>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<u16>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<u16>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<u16>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<u16>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<u16>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<u16>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<u16>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<u16>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<u16>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<u16>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<u16> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<u16>> for u16>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u16>> for u16>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<u16>> for u16>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u16>> for u16>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<u16>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<u32>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u32>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u32>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<u32>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<u32>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<u32>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<u32>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<u32>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<u32>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<u32>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<u32>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<u32>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<u32>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<u32>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<u32>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<u32>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<u32>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<u32>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<u32>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<u32>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<u32>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<u32>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<u32> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<u32>> for u32>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u32>> for u32>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<u32>> for u32>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u32>> for u32>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<u32>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<u64>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u64>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u64>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<u64>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<u64>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<u64>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<u64>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<u64>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<u64>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<u64>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<u64>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<u64>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<u64>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<u64>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<u64>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<u64>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<u64>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<u64>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<u64>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<u64>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<u64>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<u64>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<u64> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<u64>> for u64>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u64>> for u64>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<u64>> for u64>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u64>> for u64>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<u64>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<u128>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u128>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<u128>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<u128>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<u128>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<u128>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<u128>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<u128>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<u128>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<u128>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<u128>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<u128>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<u128>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<u128>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<u128>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<u128>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<u128>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<u128>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<u128>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<u128>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<u128>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<u128>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<u128> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<u128>> for u128>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u128>> for u128>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<u128>> for u128>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u128>> for u128>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<u128>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<usize>::leading_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<usize>::trailing_zeros",core,3,2,0,1,0
"num::nonzero::NonZero::<usize>::isolate_highest_one",core,6,5,5,1,0
"num::nonzero::NonZero::<usize>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<usize>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<usize>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<usize>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::checked_add",core,8,8,4,2,0
"num::nonzero::NonZero::<usize>::saturating_add",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::unchecked_add",core,4,3,0,1,1
"num::nonzero::NonZero::<usize>::checked_next_power_of_two",core,8,8,4,2,0
"num::nonzero::NonZero::<usize>::ilog2",core,4,3,4,1,0
"num::nonzero::NonZero::<usize>::ilog10",core,2,1,0,1,0
"num::nonzero::NonZero::<usize>::midpoint",core,5,4,0,1,0
"num::nonzero::NonZero::<usize>::is_power_of_two",core,3,2,1,1,0
"num::nonzero::NonZero::<usize>::isqrt",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::cast_signed",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::bit_width",core,4,3,2,1,0
"num::nonzero::NonZero::<usize>::checked_mul",core,9,9,4,2,0
"num::nonzero::NonZero::<usize>::saturating_mul",core,5,4,0,1,0
"num::nonzero::NonZero::<usize>::unchecked_mul",core,5,4,0,1,1
"num::nonzero::NonZero::<usize>::checked_pow",core,8,8,4,2,0
"num::nonzero::NonZero::<usize>::saturating_pow",core,4,3,0,1,0
"num::nonzero::NonZero::<usize>::from_ascii",core,2,1,0,1,0
"num::nonzero::NonZero::<usize>::from_ascii_radix",core,9,11,10,2,0
"num::nonzero::NonZero::<usize>::from_str_radix",core,3,2,0,1,0
"<num::nonzero::NonZero<usize> as str::traits::FromStr>::from_str",core,2,1,0,1,0
"num::nonzero::<impl ops::arith::Div<num::nonzero::NonZero<usize>> for usize>::div",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<usize>> for usize>::div_assign",core,2,1,2,1,0
"num::nonzero::<impl ops::arith::Rem<num::nonzero::NonZero<usize>> for usize>::rem",core,2,1,1,1,0
"num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<usize>> for usize>::rem_assign",core,2,1,2,1,0
"num::nonzero::NonZero::<usize>::div_ceil",core,5,4,0,1,0
"num::nonzero::NonZero::<i8>::leading_zeros",core,3,2,1,1,0
"num::nonzero::NonZero::<i8>::trailing_zeros",core,3,2,1,1,0
"num::nonzero::NonZero::<i8>::isolate_highest_one",core,6,5,6,1,0
"num::nonzero::NonZero::<i8>::isolate_lowest_one",core,4,3,1,1,0
"num::nonzero::NonZero::<i8>::highest_one",core,4,3,4,1,0
"num::nonzero::NonZero::<i8>::lowest_one",core,2,1,0,1,0
"num::nonzero::NonZero::<i8>::count_ones",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::rotate_left",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::rotate_right",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::swap_bytes",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::reverse_bits",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::from_be",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::from_le",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::to_be",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::to_le",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::abs",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::checked_abs",core,8,8,4,2,0
"num::nonzero::NonZero::<i8>::overflowing_abs",core,4,3,3,1,0
"num::nonzero::NonZero::<i8>::saturating_abs",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::wrapping_abs",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::unsigned_abs",core,4,3,0,1,0
"num::nonzero::NonZero::<i8>::is_positive",core,3,2,0,1,0
